"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-02",,"39","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-03",,"31","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-04",,"26","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-05",,"28","11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-06",,"20","9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-07",,"23","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-08",,"24","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-09",,"29","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-10",,"34","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-11",,"29","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-12",,"40","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-13",,"39","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-14",,"38","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-15",,"44","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-16",,"37","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-17",,"40","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-18",,"50","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-19",,"54","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-20",,"34","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-21",,"35","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-22",,"40","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-23",,"40","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-24",,"48","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-25",,"41","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-26",,"45","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-27",,"51","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-28",,"38","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-29",,"41","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-30",,"42","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-01-31",,"40","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-01",,"27","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-02",,"30","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-03",,"20","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-04",,"16","9"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-05",,"17","7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-06",,"28","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-07",,"34","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-08",,"38","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-09",,"49","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-10",,"48","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-11",,"50","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-12",,"36","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-13",,"27","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-14",,"41","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-15",,"35","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-16",,"32","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-17",,"33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-18",,"33","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-19",,"41","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-20",,"49","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-21",,"52","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-22",,"51","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-23",,"51","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-24",,"57","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-25",,"65","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-26",,"60","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-27",,"55","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-28",,"60","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-02-29",,"36","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-01",,"34","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-02",,"36","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-03",,"36","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-04",,"35","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-05",,"58","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-06",,"47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-07",,"34","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-08",,"26","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-09",,"26","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-10",,"33","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-11",,"42","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-12",,"53","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-13",,"58","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-14",,"53","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-15",,"52","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-16",,"49","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-17",,"42","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-18",,"53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-19",,"50","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-20",,"45","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-21",,"48","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-22",,"43","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-23",,"44","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-24",,"56","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-25",,"50","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-26",,"58","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-27",,"44","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-28",,"40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-29",,"41","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-30",,"54","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-03-31",,"54","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-01",,"52","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-02",,"55","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-03",,"55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-04",,"51","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-05",,"48","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-06",,"51","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-07",,"41","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-08",,"48","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-09",,"39","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-10",,"49","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-11",,"65","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-12",,"81","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-13",,"55","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-14",,"56","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-15",,"49","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-16",,"55","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-17",,"50","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-18",,"64","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-19",,"57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-20",,"58","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-21",,"77","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-22",,"69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-23",,"64","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-24",,"62","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-25",,"63","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-26",,"59","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-27",,"61","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-28",,"68","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-29",,"58","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-04-30",,"57","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-01",,"61","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-02",,"68","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-03",,"53","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-04",,"58","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-05",,"70","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-06",,"53","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-07",,"57","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-08",,"59","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-09",,"57","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-10",,"63","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-11",,"73","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-12",,"62","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-13",,"59","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-14",,"62","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-15",,"64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-16",,"53","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-17",,"70","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-18",,"62","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-19",,"78","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-20",,"95","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-21",,"90","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-22",,"81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-23",,"78","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-24",,"77","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-25",,"69","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-26",,"64","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-27",,"61","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-28",,"59","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-29",,"59","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-30",,"66","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-05-31",,"78","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-01",,"75","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-02",,"70","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-03",,"61","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-04",,"70","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-05",,"78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-06",,"75","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-07",,"68","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-08",,"75","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-09",,"78","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-10",,"74","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-11",,"80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-12",,"78","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-13",,"77","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-14",,"85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-15",,"91","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-16",,"80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-17",,"79","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-18",,"79","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-19",,"66","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-20",,"70","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-21",,"85","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-22",,"77","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-23",,"83","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-24",,"77","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-25",,"86","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-26",,"81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-27",,"79","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-28",,"80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-29",,"75","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-06-30",,"67","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-01",,"75","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-02",,"75","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-03",,"76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-04",,"74","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-05",,"84","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-06",,"84","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-07",,"81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-08",,"82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-09",,"83","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-10",,"81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-11",,"79","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-12",,"77","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-13",,"75","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-14",,"81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-15",,"77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-16",,"86","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-17",,"87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-18",,"87","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-19",,"84","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-20",,"78","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-21",,"83","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-22",,"74","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-23",,"69","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-24",,"74","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-25",,"76","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-26",,"75","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-27",,"82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-28",,"79","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-29",,"76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-30",,"72","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-07-31",,"70","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-01",,"77","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-02",,"78","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-03",,"74","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-04",,"77","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-05",,"82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-06",,"82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-07",,"78","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-08",,"80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-09",,"80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-10",,"85","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-11",,"79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-12",,"72","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-13",,"68","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-14",,"79","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-15",,"77","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-16",,"76","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-17",,"79","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-18",,"85","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-19",,"82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-20",,"78","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-21",,"77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-22",,"84","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-23",,"86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-24",,"83","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-25",,"79","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-26",,"85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-27",,"82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-28",,"76","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-29",,"83","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-30",,"81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-08-31",,"81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-01",,"80","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-02",,"90","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-03",,"84","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-04",,"84","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-05",,"83","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-06",,"80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-07",,"80","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-08",,"80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-09",,"85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-10",,"87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-11",,"75","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-12",,"72","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-13",,"70","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-14",,"75","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-15",,"75","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-16",,"74","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-17",,"63","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-18",,"63","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-19",,"76","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-20",,"78","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-21",,"75","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-22",,"67","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-23",,"67","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-24",,"63","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-25",,"69","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-26",,"66","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-27",,"67","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-28",,"73","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-29",,"68","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-09-30",,"72","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-01",,"71","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-02",,"69","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-03",,"66","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-04",,"55","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-05",,"58","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-06",,"60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-07",,"64","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-08",,"59","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-09",,"68","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-10",,"63","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-11",,"56","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-12",,"58","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-13",,"63","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-14",,"77","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-15",,"58","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-16",,"72","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-17",,"76","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-18",,"59","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-19",,"58","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-20",,"59","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-21",,"57","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-22",,"61","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-23",,"66","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-24",,"66","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-25",,"67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-26",,"62","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1996-10-27",,"64","48"
